addr,category,context,id1,name,rank
경상북도 안동시 동문동,"여행,명소,체험마을","벽화마을,사진찍기,찜닭,아기자기,벽화거리",34581421,신세동벽화마을,5
경상북도 안동시 안막동 119-1,"여행,명소,문화재","시장,찜닭,안동소주,고즈넉한",19856735,안동원촌동치암고택,6
경상북도 안동시 운흥동,"여행,명소,먹자거리",,1121730383,안동갈비골목,7
경상북도 안동시 운흥동 300-15,"여행,명소,테마공원","공원,공연,벽화마을,화려한,가을축제",15816984,탈춤공원,8
경상북도 안동시 운흥동 141-26,"여행,명소,온천,스파","온천,찜닭,비오는날",12015967,안동온천,9
경상북도 안동시 운흥동,"여행,명소,먹자거리",,15817278,음식의거리,10
경상북도 안동시 운흥동 141-45,"숙박,모텔",,12043724,샵호텔,11
경상북도 안동시 용상동 1553-8,"숙박,펜션","빠네,이탈리안레스토랑,크림파스타,친절함,나들이",36097715,베네치아,12
경상북도 안동시 삼산동,"여행,명소,공연,문화의거리",,34146148,안동문화의거리,13
경상북도 구미시 진평동 766,"여행,명소,근린공원","자전거대여,야경,생태공원,화려한,나들이",13288411,동락공원,1
경상북도 구미시 남통동 288-2,"여행,명소,산,고개","폭포,둘레길,등산,웅장한,드라이브",11491326,금오산,2
경상북도 구미시 양호동 614-1,"지역명소,도시,테마공원","생태공원,자전거대여,갈대밭,쾌적한,사진찍기",15557152,낙동강체육공원,3
경상북도 구미시 산동면 인덕리 261,"여행,명소,관람,체험","모노레일,체험관,꽃무릇,재미있는,닥터피쉬",607672684,구미에코랜드,4
경상북도 구미시 옥성면 주아리 산145-1,"자연명소,휴양림,산림욕장","휴양림,캠핑,물놀이장,깨끗한,승마체험",12043916,옥성자연휴양림,5
경상북도 구미시 해평면 송곡리 403,"종교,불교","전망대,경치,미나리삼겹살,아담한,절밥",12228535,도리사,6
경상북도 구미시 상모동 171,"여행,명소,기념관,생가","공원,재래시장,박물관,소박한,등산",19801506,박정희대통령생가,7
경상북도 구미시 남통동 249,"여행,명소,기념물","단풍,계곡,저수지,등산,산책",20103170,채미정,8
경상북도 구미시 남통동 253,"여행,명소,테마파크","놀이동산,아이스링크장,사파리,화려한,나들이",11620785,금오랜드,9
경상북도 구미시 고아읍 원호리 산3-1,"여행,명소,동물원","동물원,동물체험,공원,목장,체험학습",12320059,쥬쥬동산,10
경상북도 구미시 지산동 791-2,"여행,명소,관람,체험",,527508235,물고기나라,11
경상북도 구미시 지산동 845-85,"여행,명소,자연,생태공원","생태공원,연꽃단지,연밭,데이트,산책로",38695789,지산샛강생태공원,12
경상북도 구미시 옥계동 941,"여행,명소,근린공원",,15880589,해마루공원,13
경상북도 구미시 상모동 500-7,"여행,명소,테마공원",,1301049407,새마을운동테마공원,14
경상북도 구미시 구평동,"여행,명소,근린공원",,15862323,별빛공원,15
경상북도 구미시 산동면 성수리 134-8,"숙박,캠핑,야영장","캠핑,글램핑,떡볶이,삼겹살",36947689,달빛캠핑,16
경상북도 구미시 고아읍 문성리 641,"여행,명소,자연,생태공원",,20963197,문성생태공원,17
경상북도 구미시 봉곡동 292,"여행,명소,테마공원",,15845569,봉곡테마공원,18
경상북도 구미시 남통동 산147,"숙박,캠핑,야영장","캠핑,전복,단풍,깨끗한,경치",35425143,금오산도립공원야영장,19
충청남도 서천군 기산면 영모리 10,"여행,명소,문화재","한정식,갈대밭,고즈넉한,촬영지,휴양림",20098669,문헌서원,15
충청남도 서천군 기산면 화산리 171,"여행,명소,식물원,수목원","식물원,연꽃,미로,아담한,단풍구경",11785714,서천식물예술원,16
충청남도 서천군 장항읍 송림리 758-1,"숙박,캠핑,야영장","캠핑,갯벌체험,해루질,카라반,산림욕장",34079200,솔바람캠핑장,17
충청남도 서천군 비인면 선도리,"여행,명소,체험여행",,17750146,선도리갯벌체험장,18
충청남도 서천군 비인면 선도리,"여행,명소,해수욕장,해변",,21251231,비인해변,19
충청남도 서천군 장항읍 신창리 750-2,"여행,명소,항구","항구,난타,공연,조그마한,저칼로리",13538027,장항항,20
경상북도 안동시 서부동 161-2,"숙박,여관",,15342471,석류장여관,14
경상북도 안동시 동문동 162-1,"숙박,모텔",,21175964,안동호텔 W모텔,15
경상북도 안동시 동부동 116-4,"숙박,모텔",,874644431,호텔얌 안동문화의거리점,16
경상북도 안동시 법흥동 8-1,"여행,명소,국보","철길,유물,연꽃,계곡,야경",32731408,안동법흥사지칠층전탑,17
경상북도 안동시 남문동 198-1,"숙박,모텔",,1776475331,센트럴 호텔,18
경상북도 안동시 운흥동 324,"숙박,모텔","찜닭,벽화마을,힐링,사진찍기",11658975,안동파크관광호텔,19
경상북도 안동시 삼산동 103-3,"숙박,호텔",,19816365,안동 호텔,20
경상북도 구미시 인의동 산26 천생산성산림욕장 내,"여행,명소,관람,체험",,1264871084,천생산성 유아숲체험원,20
경상북도 의성군 춘산면 빙계리 896,"여행,명소,계곡","계곡,캠핑,생태공원,깨끗한,경치",13491255,빙계계곡,1
경상북도 의성군 금성면 산운리,"여행,명소,체험마을","생태공원,계곡,박물관,고즈넉한,사진찍기",19801504,산운마을,2
경상북도 의성군 금성면 산운리 236,"여행,명소,자연,생태공원","생태공원,박물관,잔디밭,나들이,도시락",20118997,산운생태공원,3
경상북도 의성군 점곡면 사촌리 184-1,"여행,명소,체험마을","벽화마을,박물관,마늘닭,고즈넉한,템플스테이",20061798,사촌전통마을,4
경상북도 의성군 단촌면 구계리 116,"종교,불교","계곡,단풍,템플스테이,소박하고,사찰음식",11663995,고운사,5
경상북도 의성군 옥산면 금봉리 산24-1,"자연명소,휴양림,산림욕장","휴양림,물놀이장,수영장,산행,캠핑",13163539,금봉자연휴양림,6
경상북도 의성군 다인면 달제리,"여행,명소,산,고개","산행,농장,전망대,계곡",20038050,비봉산,7
경상북도 의성군 금성면 탑리리,"여행,명소,산,고개","산행,저수지,유적지,조그마한,계곡",13491218,금성산,8
경상북도 의성군 춘산면 빙계리 1017-5,"여행,명소,군립,시립공원",,21274713,빙계군립공원,9
경상북도 의성군 사곡면 양지리 산64-2,"여행,명소,근린공원",,33005945,달빛공원,10
경상북도 의성군 춘산면 빙계리 896,"숙박,캠핑,야영장",,31206839,빙계오토캠프장,11
경상북도 의성군 금성면 제오리,"여행,명소,문화재","생태공원,산책,나들이,박물관,꽃놀이",20030522,의성제오리의공룡발자국화석,12
경상북도 의성군 춘산면 빙계리,"여행,명소,문화재",,35756879,얼음골,13
경상북도 의성군 금성면 대리리 324,"여행,명소,문화,유적","박물관,유물",705367453,경덕왕릉 의성조문국사적지,14
경상북도 의성군 금성면 대리리,"여행,명소,문화재","유물,전망대,산책길,유적지,생태공원",20103876,의성금성산고분군,15
경상북도 의성군 점곡면 사촌리 352-5,"여행,명소,숲,숲길","단풍,산책,힐링,공원",439805984,의성 사촌리 가로숲,16
경상북도 의성군 봉양면 구산리 1635,"여행,명소,온천,스파","노천온천,어묵",10977456,탑산약수온천,17
경상북도 의성군 사곡면 화전리,"여행,명소,꽃축제",,21107212,의성산수유꽃축제,18
경상북도 의성군 안계면 봉양리,"여행,명소,호수,연못,저수지","붕어,저수지,수상레저,산책",19777454,개천저수지,19
경상북도 의성군 춘산면 빙계리 1008,"숙박,캠핑,야영장",,32521250,빙계계곡야영장,20
경기도 안양시 만안구 석수동,"여행,명소,계곡","계곡,치킨,짜장면,깨끗한,등산",13495928,삼막사계곡,1
경기도 안양시 만안구 안양동 산81-1,"여행,명소,시민공원","시민공원,산책로,캠핑,편안한,단풍구경",13491786,병목안시민공원,2
경기도 안양시 동안구 평촌동 895,"여행,명소,도시,테마공원","플리마켓,바닥분수,생태공원,화려한,가을축제",13351606,안양중앙공원,3
경기도 안양시 만안구 안양동 산16-1,"여행,명소,식물원,수목원","수목원,식물원,유원지,등산,계곡",13491652,서울대학교관악수목원,4
경기도 안양시 동안구 비산동 산22,"자연명소,휴양림,산림욕장",,1545952985,관악산산림욕장,5
경기도 안양시 동안구 비산동 1100,"여행,명소,근린공원","공원,산책로,자전거도로,쾌적한,힐링",13542450,학운공원,6
경기도 안양시 만안구 안양동,"여행,명소,거리,골목","초밥,일식,튀김,데이트,오징어보쌈",13491895,안양일번가,7
경기도 안양시 만안구 석수동 825-1,"스포츠,오락,수영장","실내수영장,실내워터파크,유수풀,편안한,휴식",12913761,안양워터랜드,8
경기도 안양시 만안구 석수동 583-4,"여행,명소,관람,체험","박물관,도서관,생태공원,재미있는,체험관",12162392,안양천생태이야기관,9
전라남도 영암군 영암읍 개신리 484-50,"여행,명소,산,고개","국립공원,등산,단풍구경,웅장한,폭포",11491498,월출산,1
전라남도 영암군 영암읍 회문리 94,"레저,테마,워터파크","계곡,물놀이장,실내수영장,깨끗한,나들이",13144355,월출산기찬랜드,2
전라남도 영암군 군서면 동구림리 산18,"여행,명소,유적지,사적지","유적지,벚꽃길,꽃놀이,화려한,드라이브",13041798,왕인박사유적지,3
전라남도 영암군 삼호읍 삼포리 1237-6,"숙박,호텔","바다전망,박람회,레스토랑,고급스러운,경치",11821660,호텔현대 바이 라한 목포,4
전라남도 영암군 군서면 서구림리,"여행,명소,촬영장소","유적지,박물관,미술관,경치,벚꽃길",12838379,구림마을,5
전라남도 영암군 학산면 독천리,"여행,명소,먹자거리",,36286944,독천낙지음식명소거리,6
전라남도 영암군 학산면 학계리 81-1,"여행,명소,관광농원,팜스테이",,13475000,토담골랜드,7
전라남도 영암군 군서면 도갑리 산56-1,"여행,명소,국립공원",,17113663,월출산국립공원,8
전라남도 영암군 금정면 연소리 770-1,"레저,테마,워터파크","풍력발전소,목장,계곡,백숙,물놀이장",30802429,뱅뱅이골기찬랜드,9
전라남도 영암군 군서면 도갑리 8,"종교,불교","계곡,템플스테이,국립공원,아담한,등산",13109573,도갑사,10
전라남도 영암군 신북면 학동리 468,"숙박,캠핑,야영장","캠핑,박물관,잔디밭,도서관,닭갈비",32572780,들소리키즈글램핑,11
전라남도 영암군 시종면 봉소리,"여행,명소,문화재",,17110114,진주강씨재각,12
전라남도 영암군 영암읍 용흥리 163-1,"숙박,민박",,1713381453,펜션비바체,13
경상남도 의령군 대의면 신전리,"여행,명소,산,고개","철쭉,한우,억새밭,편안한,산행",34581438,한우산,1
경상남도 의령군 의령읍 서동리,"여행,명소,지역명소","오리배,수변공원,캠핑,깨끗한,등산",15883700,의령구름다리,2
경상남도 의령군 의령읍 정암리 산1-1,"여행,명소,문화,유적","야경,공원,소고기국밥,조그마한,힐링",20099467,정암루,3
경상남도 의령군 정곡면 중교리 723,"여행,명소,기념관,생가","동굴,아담한,고즈넉한,힐링,암벽",20065932,호암이병철생가,4
경상남도 의령군 부림면 입산리 15-1,"여행,명소,테마공원",,37899192,설뫼충효테마파크,5
경상남도 의령군 의령읍 중동리,"여행,명소,문화재","유적지,전통혼례,박물관,화려한,유물",11663866,충익사,6
경상남도 의령군 궁류면 벽계리 379,"숙박,캠핑,야영장",,1278563983,벽계야영장,7
경상남도 의령군 가례면,"여행,명소,산,고개","등산,패러글라이딩,한우국밥,편안한,둘레길",13491833,자굴산,8
경상남도 의령군 궁류면 압곡리 348-2,"숙박,캠핑,야영장",,1878704656,거장산오토캠핑장,9
경상남도 의령군 대의면 중촌리 390-1,"여행,명소,관광농원,팜스테이","동물체험,승마체험,체험학습,동물농장,시골밥상",12179553,청아생태농장,10
경상남도 의령군 정곡면 죽전리,"여행,명소,바위","전망대,고즈넉한,경치",20237552,탑바위,11
경상남도 의령군 의령읍 무전리 122-4,"여행,명소,테마파크",,21408113,전통농경문화테마파크,12
경상남도 의령군 대의면 신전리 278,"여행,명소,체험마을","물놀이장,체험관,농장",38404795,천하장사골센터,13
경상남도 의령군 궁류면 벽계리 483,"여행,명소,유원지",,13476486,의령벽계관광지,14
경상남도 의령군 궁류면,"여행,명소,계곡","계곡,폭포,물놀이장,깨끗한,경치",13491313,찰비계곡,15
경상남도 의령군 궁류면 벽계리,"여행,명소,관리,안내",,15889698,벽계야영장매표소,16
경상남도 의령군 유곡면 당동리 404,"여행,명소,체험여행",,37435592,유곡천농촌체험랜드,17
